run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
SRR18490941	SAMN26980383	SRX14622787	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/041/SRR18490941/SRR18490941_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/041/SRR18490941	
SRR18490946	SAMN26980378	SRX14622782	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/046/SRR18490946/SRR18490946_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/046/SRR18490946	
SRR18490947	SAMN26980377	SRX14622781	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/047/SRR18490947/SRR18490947_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/047/SRR18490947	
SRR18490949	SAMN26980375	SRX14622779	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/049/SRR18490949/SRR18490949_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/049/SRR18490949	
SRR18490951	SAMN26980374	SRX14622777	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/051/SRR18490951/SRR18490951_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/051/SRR18490951	
SRR18490955	SAMN26980075	SRX14622773	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/055/SRR18490955/SRR18490955_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/055/SRR18490955/SRR18490955_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/055/SRR18490955	
SRR18490957	SAMN26980344	SRX14622771	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/057/SRR18490957/SRR18490957_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/057/SRR18490957	
SRR18490965	SAMN26980336	SRX14622763	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/065/SRR18490965/SRR18490965_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/065/SRR18490965	
SRR18490966	SAMN26980335	SRX14622762	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/066/SRR18490966/SRR18490966_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/066/SRR18490966	
SRR18490967	SAMN26980074	SRX14622761	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/067/SRR18490967/SRR18490967_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/067/SRR18490967/SRR18490967_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/067/SRR18490967	
SRR18490968	SAMN26980334	SRX14622760	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/068/SRR18490968/SRR18490968_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/068/SRR18490968	
SRR18490970	SAMN26980332	SRX14622758	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/070/SRR18490970/SRR18490970_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/070/SRR18490970	
SRR18490971	SAMN26980331	SRX14622757	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/071/SRR18490971/SRR18490971_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/071/SRR18490971	
SRR18490972	SAMN26980330	SRX14622756	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/072/SRR18490972/SRR18490972_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/072/SRR18490972	
SRR18490975	SAMN26980327	SRX14622753	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/075/SRR18490975/SRR18490975_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/075/SRR18490975	
SRR18490978	SAMN26980073	SRX14622750	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/078/SRR18490978/SRR18490978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/078/SRR18490978/SRR18490978_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/078/SRR18490978	
SRR18490980	SAMN26980323	SRX14622580	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/080/SRR18490980/SRR18490980_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/080/SRR18490980	
SRR18490981	SAMN26980221	SRX14622747	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/081/SRR18490981/SRR18490981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/081/SRR18490981/SRR18490981_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/081/SRR18490981	
SRR18490985	SAMN26980217	SRX14622743	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/085/SRR18490985/SRR18490985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/085/SRR18490985/SRR18490985_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/085/SRR18490985	
SRR18490986	SAMN26980216	SRX14622742	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/086/SRR18490986/SRR18490986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/086/SRR18490986/SRR18490986_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/086/SRR18490986	
SRR18490989	SAMN26980214	SRX14622739	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/089/SRR18490989/SRR18490989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/089/SRR18490989/SRR18490989_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/089/SRR18490989	
SRR18490990	SAMN26980213	SRX14622738	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/090/SRR18490990/SRR18490990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/090/SRR18490990/SRR18490990_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/090/SRR18490990	
SRR18490991	SAMN26980212	SRX14622737	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/091/SRR18490991/SRR18490991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/091/SRR18490991/SRR18490991_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/091/SRR18490991	
SRR18490992	SAMN26980211	SRX14622736	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/092/SRR18490992/SRR18490992_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/092/SRR18490992/SRR18490992_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/092/SRR18490992	
SRR18490994	SAMN26980209	SRX14622734	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/094/SRR18490994/SRR18490994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/094/SRR18490994/SRR18490994_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/094/SRR18490994	
SRR18490997	SAMN26980206	SRX14622731	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/097/SRR18490997/SRR18490997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/097/SRR18490997/SRR18490997_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/097/SRR18490997	
SRR18491000	SAMN26980204	SRX14622728	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/000/SRR18491000/SRR18491000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/000/SRR18491000/SRR18491000_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/000/SRR18491000	
SRR18491001	SAMN26980203	SRX14622727	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/001/SRR18491001/SRR18491001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/001/SRR18491001/SRR18491001_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/001/SRR18491001	
SRR18491005	SAMN26980199	SRX14622723	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/005/SRR18491005/SRR18491005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/005/SRR18491005/SRR18491005_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/005/SRR18491005	
SRR18491009	SAMN26980372	SRX14622719	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/009/SRR18491009/SRR18491009_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/009/SRR18491009	
SRR18491012	SAMN26980369	SRX14622716	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/012/SRR18491012/SRR18491012_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/012/SRR18491012	
SRR18491013	SAMN26980368	SRX14622715	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/013/SRR18491013/SRR18491013_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/013/SRR18491013	
SRR18491014	SAMN26980367	SRX14622714	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/014/SRR18491014/SRR18491014_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/014/SRR18491014	
SRR18491015	SAMN26980366	SRX14622713	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/015/SRR18491015/SRR18491015_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/015/SRR18491015	
SRR18491016	SAMN26980365	SRX14622712	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/016/SRR18491016/SRR18491016_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/016/SRR18491016	
SRR18491017	SAMN26980077	SRX14622711	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/017/SRR18491017/SRR18491017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/017/SRR18491017/SRR18491017_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/017/SRR18491017	
SRR18491019	SAMN26980363	SRX14622709	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/019/SRR18491019/SRR18491019_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/019/SRR18491019	
SRR18491027	SAMN26980355	SRX14622701	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/027/SRR18491027/SRR18491027_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/027/SRR18491027	
SRR18491028	SAMN26980076	SRX14622700	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/028/SRR18491028/SRR18491028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/028/SRR18491028/SRR18491028_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/028/SRR18491028	
SRR18491031	SAMN26980352	SRX14622697	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/031/SRR18491031/SRR18491031_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/031/SRR18491031	
SRR18491034	SAMN26980349	SRX14622694	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/034/SRR18491034/SRR18491034_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/034/SRR18491034	
SRR18491045	SAMN26980188	SRX14622683	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/045/SRR18491045/SRR18491045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/045/SRR18491045/SRR18491045_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/045/SRR18491045	
SRR18491046	SAMN26980187	SRX14622682	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/046/SRR18491046/SRR18491046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/046/SRR18491046/SRR18491046_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/046/SRR18491046	
SRR18491048	SAMN26980185	SRX14622680	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/048/SRR18491048/SRR18491048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/048/SRR18491048/SRR18491048_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/048/SRR18491048	
SRR18491050	SAMN26980184	SRX14622678	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/050/SRR18491050/SRR18491050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/050/SRR18491050/SRR18491050_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/050/SRR18491050	
SRR18491055	SAMN26980179	SRX14622673	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/055/SRR18491055/SRR18491055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/055/SRR18491055/SRR18491055_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/055/SRR18491055	
SRR18491061	SAMN26980174	SRX14622667	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/061/SRR18491061/SRR18491061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/061/SRR18491061/SRR18491061_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/061/SRR18491061	
SRR18491062	SAMN26980173	SRX14622666	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/062/SRR18491062/SRR18491062_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/062/SRR18491062/SRR18491062_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/062/SRR18491062	
SRR18491063	SAMN26980172	SRX14622665	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/063/SRR18491063/SRR18491063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/063/SRR18491063/SRR18491063_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/063/SRR18491063	
SRR18491065	SAMN26980296	SRX14622663	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/065/SRR18491065/SRR18491065_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/065/SRR18491065	
SRR18491066	SAMN26980295	SRX14622662	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/066/SRR18491066/SRR18491066_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/066/SRR18491066	
SRR18491073	SAMN26980289	SRX14622655	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/073/SRR18491073/SRR18491073_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/073/SRR18491073	
SRR18491076	SAMN26980286	SRX14622652	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/076/SRR18491076/SRR18491076_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/076/SRR18491076	
SRR18491084	SAMN26980279	SRX14622644	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/084/SRR18491084/SRR18491084_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/084/SRR18491084	
SRR18491089	SAMN26980068	SRX14622639	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/089/SRR18491089/SRR18491089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/089/SRR18491089/SRR18491089_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/089/SRR18491089	
SRR18491090	SAMN26980274	SRX14622638	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/090/SRR18491090/SRR18491090_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/090/SRR18491090	
SRR18491093	SAMN26980170	SRX14622635	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/093/SRR18491093/SRR18491093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/093/SRR18491093/SRR18491093_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/093/SRR18491093	
SRR18491098	SAMN26980165	SRX14622630	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/098/SRR18491098/SRR18491098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/098/SRR18491098/SRR18491098_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/098/SRR18491098	
SRR18491102	SAMN26980162	SRX14622626	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/002/SRR18491102/SRR18491102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/002/SRR18491102/SRR18491102_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/002/SRR18491102	
SRR18491103	SAMN26980161	SRX14622625	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/003/SRR18491103/SRR18491103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/003/SRR18491103/SRR18491103_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/003/SRR18491103	
SRR18491105	SAMN26980159	SRX14622623	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/005/SRR18491105/SRR18491105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/005/SRR18491105/SRR18491105_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/005/SRR18491105	
SRR18491107	SAMN26980157	SRX14622621	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/007/SRR18491107/SRR18491107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/007/SRR18491107/SRR18491107_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/007/SRR18491107	
SRR18491108	SAMN26980156	SRX14622620	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/008/SRR18491108/SRR18491108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/008/SRR18491108/SRR18491108_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/008/SRR18491108	
SRR18491109	SAMN26980155	SRX14622619	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/009/SRR18491109/SRR18491109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/009/SRR18491109/SRR18491109_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/009/SRR18491109	
SRR18491115	SAMN26980150	SRX14622613	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/015/SRR18491115/SRR18491115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/015/SRR18491115/SRR18491115_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/015/SRR18491115	
SRR18491117	SAMN26980148	SRX14622611	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/017/SRR18491117/SRR18491117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/017/SRR18491117/SRR18491117_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/017/SRR18491117	
SRR18491118	SAMN26980147	SRX14622610	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/018/SRR18491118/SRR18491118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/018/SRR18491118/SRR18491118_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/018/SRR18491118	
SRR18491120	SAMN26980145	SRX14622552	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/020/SRR18491120/SRR18491120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/020/SRR18491120/SRR18491120_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/020/SRR18491120	
SRR18491123	SAMN26980086	SRX14622605	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/023/SRR18491123/SRR18491123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/023/SRR18491123/SRR18491123_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/023/SRR18491123	
SRR18491124	SAMN26980085	SRX14622604	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/024/SRR18491124/SRR18491124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/024/SRR18491124/SRR18491124_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/024/SRR18491124	
SRR18491126	SAMN26980444	SRX14622602	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/026/SRR18491126/SRR18491126_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/026/SRR18491126	
SRR18490938	SAMN26980222	SRX14622748	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/038/SRR18490938/SRR18490938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/038/SRR18490938/SRR18490938_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/038/SRR18490938	
SRR18490939	SAMN26980079	SRX14622789	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/039/SRR18490939/SRR18490939_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/039/SRR18490939/SRR18490939_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/039/SRR18490939	
SRR18491127	SAMN26980443	SRX14622601	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/027/SRR18491127/SRR18491127_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/027/SRR18491127	
SRR18490943	SAMN26980381	SRX14622785	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/043/SRR18490943/SRR18490943_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/043/SRR18490943	
SRR18491133	SAMN26980437	SRX14622595	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/033/SRR18491133/SRR18491133_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/033/SRR18491133	
SRR18490948	SAMN26980376	SRX14622780	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/048/SRR18490948/SRR18490948_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/048/SRR18490948	
SRR18491140	SAMN26980431	SRX14622588	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/040/SRR18491140/SRR18491140_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/040/SRR18491140	
SRR18490950	SAMN26980078	SRX14622778	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/050/SRR18490950/SRR18490950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/050/SRR18490950/SRR18490950_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/050/SRR18490950	
SRR18491141	SAMN26980430	SRX14622587	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/041/SRR18491141/SRR18491141_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/041/SRR18491141	
SRR18490954	SAMN26980345	SRX14622774	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/054/SRR18490954/SRR18490954_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/054/SRR18490954	
SRR18491142	SAMN26980429	SRX14622586	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/042/SRR18491142/SRR18491142_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/042/SRR18491142	
SRR18490959	SAMN26980342	SRX14622769	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/059/SRR18490959/SRR18490959_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/059/SRR18490959	
SRR18491146	SAMN26980425	SRX14622582	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/046/SRR18491146/SRR18491146_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/046/SRR18491146	
SRR18490962	SAMN26980339	SRX14622766	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/062/SRR18490962/SRR18490962_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/062/SRR18490962	
SRR18491148	SAMN26980424	SRX14622832	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/048/SRR18491148/SRR18491148_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/048/SRR18491148	
